raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for aluminium sulfate, powder",ecoinvent-3.10-cutoff,c0d478928e7cc93227d2f8ac093def1b,33.71111470124227,kilogram,Calculated Value based on weighted average from 3 mines. For wastewater treatment. The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,market for ammonium nitrate,ecoinvent-3.10-cutoff,4936a0f0500ea80bf274e1cf09d139ff,696.2160000438914,kilogram,"The exchange has been updated from ""ammonium nitrate, as N"" into ""ammonium nitrate"" and therefore its amount has been scaled (multiplied) from 245.315 kg by 2.8573 kg of ""ammonium nitrate"" per kg of ""ammonium nitrate, as N"". Original comment of the exchange is: Calculated value. See parameters exchanges properties for details."
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for borax, anhydrous, powder",ecoinvent-3.10-cutoff,9c828f2ab7283a02f144463d5b6779c3,0.35260594339837975,kilogram,Calculated Value based on weighted average from 3 mines. Used as fluxing/oxidising agent.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for carbon dioxide, liquid",ecoinvent-3.10-cutoff,4e6b47103213c5f043e6e0b63420c088,46.50425428144265,kilogram,Calculated Value based on weighted average from 3 mines. For wastewater treatment. The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,market for charcoal,ecoinvent-3.10-cutoff,8e7432a3a3310ff6828975e8102a4eac,36.671018113431494,kilogram,Calculated Value based on weighted average from 3 mines. Used as a reagent not as a fuel. The chosen dataset is a proxy as the considered charcoal does not per se come from hardwood ; one mine uses charcoal from coconut shells.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for chemical, inorganic",ecoinvent-3.10-cutoff,8b11c93221742fd1a07a536070dbf623,36.671018113431494,kilogram,Calculated Value based on weighted average from 3 mines. Used as a reagent not as a fuel. The chosen dataset is a proxy as the considered charcoal does not per se come from hardwood ; one mine uses charcoal from coconut shells.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,market for chromium,ecoinvent-3.10-cutoff,04eb60a45923068c1bfecca832734111,150.08100858449347,kilogram,"Calculated Value based on weighted average from 3 mines.
Different types of steel balls are used. A composition of 14% chromium and 86% steel for all balls is assumed."
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,market for copper sulfate,ecoinvent-3.10-cutoff,f2c84d9349e7675fe098a1decc1ac167,45.35207711428174,kilogram,Calculated Value based on weighted average from 3 mines.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for diesel, burned in building machine",ecoinvent-3.10-cutoff,7b503114dd17d341a5d418812fc977be,82239.08474328405,megajoule,Calculated value. See parameters exchanges properties for details.
Gold,gold-silver mine operation with refinery,gold,CA-QC,technosphere,"market for diesel, low-sulfur",ecoinvent-3.10-cutoff,a3f8685f5022cd35a0ebaee5ae5a989d,44.43828142998172,kilogram,"Calculated Value based on weighted average from 3 mines. It is assume that the given amount represented the complecte explosive, i.e. 94% ammonium nitrate and 6% petrol.
Assumption : diesel low sulfur."
